density,defector_frac,neighbourhood_count,activation_rate,H_tail_mean,H_tail_std,morans_I_mean,morans_I_std,nb_variance_mean,nb_variance_std,steps_mean,n_seeds
0.3333,0.0,135,0.7778,0.9144593117705281,0.015478619313948061,0.5488141629965885,0.028910291419174828,0.9475070700978236,0.05045209809799645,422.9,10
0.3333,0.0,135,0.8889,0.9165932256671481,0.013090759413896393,0.5517785873744459,0.03227615631063178,0.9365022521512303,0.04589483525312443,430.3,10
0.3333,0.0,135,1.0,0.914149226009816,0.013148052434510074,0.5601727932007945,0.039636324261673246,0.9598879326244294,0.02749451705464166,387.3,10
0.3333,0.0,156,0.0,0.1885196113691682,0.011933109349314651,-0.003953446613822515,0.037636082446331216,0.2888800644821977,0.027285574059050473,150.0,10
0.3333,0.0,156,0.1111,0.9242408694646465,0.009472192773220554,0.5363342149835474,0.031140890596293862,0.9571226208183685,0.02704703429492452,458.2,10
0.3333,0.0,156,0.2222,0.9251971097035439,0.012925412616167113,0.5450941185212952,0.027002760246028105,0.9573036605362188,0.021856776686713732,448.1,10
0.3333,0.0,156,0.3333,0.9228842130168265,0.012215960077267742,0.5426102875944616,0.02293802285965069,0.9868547220355202,0.03869762541054121,451.0,10
0.3333,0.0,156,0.4444,0.9221511409986658,0.011380025974462171,0.5522269018821536,0.030762059683967412,0.9496608261452444,0.04239941086703368,437.2,10
0.3333,0.0,156,0.5556,0.9192075125363054,0.010531604313262846,0.5390127133674717,0.02190169492569215,0.9619782182951969,0.04871374647599316,392.2,10
0.3333,0.0,156,0.6667,0.9194827438771418,0.008667010829253738,0.5394663104178885,0.0321018427138862,0.9827149065274661,0.03301311297927696,369.6,10
0.3333,0.0,156,0.7778,0.9211950195668009,0.011223583289419132,0.5559147073558678,0.02943218952378252,0.9735960670656298,0.02730088065390905,401.8,10
0.3333,0.0,156,0.8889,0.922596902025051,0.011743429393822205,0.5443442616099093,0.05102626978944649,0.9829671366939188,0.03317402923010065,417.6,10
0.3333,0.0,156,1.0,0.9199982770312051,0.011877713655121002,0.553578039452377,0.03643767871411,0.9535079668324817,0.03661091744689454,383.2,10
0.3333,0.0,178,0.0,0.22627143740344713,0.007599605461712219,0.004959789450669637,0.036878494649856194,0.32175117495744077,0.03564186710244189,150.0,10
0.3333,0.0,178,0.1111,0.9180942384411264,0.011579903570428025,0.5392537117051267,0.03603605038290904,0.9920673528679634,0.033190103885784264,453.2,10
0.3333,0.0,178,0.2222,0.9212515853926492,0.008730288549259453,0.5441866091313419,0.029340811659821303,0.9875392239886931,0.030430293454897332,460.6,10
0.3333,0.0,178,0.3333,0.9242815173111417,0.01434668203276823,0.5487779775783984,0.03244686338745761,0.9992219581504085,0.02753920268060272,400.0,10
0.3333,0.0,178,0.4444,0.9249633950204448,0.013104304737586354,0.5397370244516605,0.03382430751638594,1.0003319116682667,0.036210336226622473,407.4,10
0.3333,0.0,178,0.5556,0.9238016125035295,0.015572175538223036,0.5355217034460809,0.03668865286080562,0.9941646023923572,0.03447980089524715,391.6,10
0.3333,0.0,178,0.6667,0.9263887833490857,0.013064288517154347,0.5471063350201082,0.024305150176062017,1.0065977931197316,0.027151932913877325,384.7,10
0.3333,0.0,178,0.7778,0.9269774935190332,0.01635044183335058,0.5456137174527815,0.028817404968024266,1.0048338605072318,0.02643711045530492,368.2,10
0.3333,0.0,178,0.8889,0.9178642385854575,0.007838555960577316,0.5436773102021846,0.040996609433663345,1.0007861539886649,0.03705542684208131,374.6,10
0.3333,0.0,178,1.0,0.9240394923020201,0.009685797998714293,0.5318681932718814,0.031939871074966555,1.0237535521442485,0.03130029793265993,405.1,10
0.3333,0.0,200,0.0,0.248127908939636,0.015391529445491476,0.00047662760571205373,0.028346075652226157,0.3590390465221444,0.047068658919774777,150.0,10
0.3333,0.0,200,0.1111,0.9274739762614874,0.006008384499322012,0.5334980889870387,0.02461679052714269,1.0057067235757229,0.028658575945016845,466.5,10
0.3333,0.0,200,0.2222,0.9273455710103411,0.010813819738087928,0.5501341216409819,0.028629188261642066,1.032801493417025,0.04130307064769164,425.3,10
0.3333,0.0,200,0.3333,0.93118587106674,0.0127741789585557,0.5520543678523598,0.03982284425190795,1.0142938783403703,0.04486306941065532,418.6,10
0.3333,0.0,200,0.4444,0.9277859612790825,0.0072320108288429835,0.5538869620445154,0.035297577395355356,1.018674430581949,0.04084060950951897,413.3,10
0.3333,0.0,200,0.5556,0.9280943985476402,0.013003301429627927,0.5306858606151855,0.024461180085801584,1.024503917310392,0.037058989979362036,401.6,10
0.3333,0.0,200,0.6667,0.9300372103735848,0.015293081006489788,0.5441920984683699,0.04534297264162037,1.0204526296402359,0.029644024124168257,337.6,10
0.3333,0.0,200,0.7778,0.9287148394012521,0.01237664490535896,0.5507295961289749,0.03702975972391507,1.0134297023785186,0.04812872631020942,430.1,10
0.3333,0.0,200,0.8889,0.9303323803917097,0.010839877010232007,0.550403559020084,0.029310792425255444,1.030879147534905,0.02218648683511271,402.2,10
0.3333,0.0,200,1.0,0.9289939362618703,0.01038324803744694,0.5484034045225598,0.03751342398086781,1.0407469344112132,0.03903916815078444,399.7,10
0.3333,0.1111,5,0.0,0.002570395074163714,0.0008602739175540705,-0.011940814483790575,0.028182612737129804,0.005247014253640246,0.0038129039283877676,150.0,10
0.3333,0.1111,5,0.1111,0.8954734387860214,0.02354058312151046,0.7879458306751135,0.16474430148400346,0.8946755707354589,0.12411375460615312,490.4,10
0.3333,0.1111,5,0.2222,0.9042438149797063,0.017519139541753135,0.7368610277641748,0.08830932844989167,0.9497562095484545,0.09016695223046128,500.0,10
0.3333,0.1111,5,0.3333,0.9092002328838678,0.01648884430651075,0.7974771102684095,0.15196136219205936,0.8619050961445671,0.12272604623513564,500.0,10
0.3333,0.1111,5,0.4444,0.9124161206574449,0.020049596586106517,0.7314901305626307,0.13658005087147856,0.9444369759946352,0.0657220244016666,500.0,10
0.3333,0.1111,5,0.5556,0.9085563401865903,0.019441070524213275,0.7943210003926643,0.06754883652736454,0.9368827886466985,0.078397813135368,500.0,10
0.3333,0.1111,5,0.6667,0.9099773841234102,0.016526325665611737,0.7137354052413613,0.14543812005053672,0.8983330989835686,0.1164109889388385,500.0,10
0.3333,0.1111,5,0.7778,0.912459040659783,0.014909399743120852,0.7739167243469004,0.16138895802585915,0.8804649746463242,0.13241558144518845,500.0,10
0.3333,0.1111,5,0.8889,0.9202223780994565,0.01653211252938616,0.8106727048008228,0.10373938954803719,0.9049245586761764,0.18558257693675143,500.0,10
0.3333,0.1111,5,1.0,0.9090874907619492,0.02591198272997775,0.7331791001827554,0.13856925573505455,0.9060562237090826,0.11689395226665567,500.0,10
0.3333,0.1111,26,0.0,0.027876612215874903,0.003931468027449257,-0.009546831113590573,0.04256478631546038,0.04535160752464558,0.015582527849796038,150.0,10
0.3333,0.1111,26,0.1111,0.9348798312250246,0.009384699652584956,0.727815215698351,0.03991006599419081,0.8988553905243764,0.06050780412487931,494.7,10
0.3333,0.1111,26,0.2222,0.930635417033211,0.010259546794438437,0.7197947605633386,0.05889812350074216,0.8814363169513217,0.04010225686376245,479.4,10
0.3333,0.1111,26,0.3333,0.9335006293114871,0.012685236321572762,0.7496172376633043,0.07402408697136996,0.8632950590554049,0.0743805285006511,485.5,10
0.3333,0.1111,26,0.4444,0.9385319010248419,0.015037842194465297,0.7459679502984633,0.03622214175441824,0.9038582551700183,0.04635468648502728,457.1,10
0.3333,0.1111,26,0.5556,0.9363240335225289,0.010673873036792608,0.7775603921698494,0.058458667620889734,0.8687206508164881,0.04530498151896191,471.2,10
0.3333,0.1111,26,0.6667,0.9317739284191292,0.01135256300945836,0.7820561517690117,0.03664350178015232,0.8334823753486551,0.04801894550769631,466.3,10
0.3333,0.1111,26,0.7778,0.9311253027471981,0.009136808765738493,0.7828768395249031,0.07221274234213422,0.8709984299724318,0.02465994082727528,471.0,10
0.3333,0.1111,26,0.8889,0.9361832795431304,0.010844050388801967,0.7862794542865089,0.0506805613204243,0.8727414869920989,0.04035993875590928,472.5,10
0.3333,0.1111,26,1.0,0.9336835102614097,0.010777873107482659,0.8114548610795017,0.06910209349020631,0.8517713954619868,0.03430241367343421,457.0,10
0.3333,0.1111,48,0.0,0.05040481897390757,0.007010932038828522,0.001114198096004055,0.04180918222833032,0.09066372174627617,0.026755698353484025,150.0,10
0.3333,0.1111,48,0.1111,0.9376946389101046,0.01118877683222652,0.7024710373607377,0.07536323925143051,0.8730520983599245,0.05034059978012536,485.7,10
0.3333,0.1111,48,0.2222,0.9448106307124011,0.007731310832657621,0.7047366368405843,0.04831766351316532,0.8713917973395038,0.043409435605700514,478.6,10
0.3333,0.1111,48,0.3333,0.9391124869862468,0.0064437466845626784,0.728535189006884,0.04082136458957025,0.8607231113218343,0.035900585157213026,479.3,10
0.3333,0.1111,48,0.4444,0.9377925353696879,0.013108204934658621,0.7254877855615911,0.04774445845031446,0.8507243820305478,0.029578215984593745,467.3,10
0.3333,0.1111,48,0.5556,0.9464006661361939,0.00859485564820463,0.7137722656314608,0.06549903662073071,0.8658670915970935,0.0418550030394054,456.2,10
0.3333,0.1111,48,0.6667,0.9408055706092171,0.006133830057454886,0.7241788093922644,0.0566437413163446,0.8438195546857885,0.05418878280187235,454.6,10
0.3333,0.1111,48,0.7778,0.9434719782412184,0.009084427518343652,0.7414290797776151,0.05274674242081701,0.8301778038924098,0.03095585262805775,436.5,10
0.3333,0.1111,48,0.8889,0.9437637896118762,0.013072842241047551,0.7180203514508007,0.04856007626247886,0.8384801188139989,0.038501820834161565,409.2,10
0.3333,0.1111,48,1.0,0.9451714696479042,0.01575155628034433,0.7305883710995386,0.0661506029414239,0.859807960042159,0.04499650859210326,421.1,10
0.3333,0.1111,70,0.0,0.07917048838610723,0.009222412581984652,-0.007876291764833957,0.04383912433185621,0.12608770846980966,0.023028467041861244,150.0,10
0.3333,0.1111,70,0.1111,0.9397871361512324,0.012186903332711599,0.6761821440435225,0.07715668964277424,0.8773148674978379,0.046670552309111296,500.0,10
0.3333,0.1111,70,0.2222,0.9448132077452426,0.012648770380186082,0.6650812999456551,0.044181351114040444,0.8699864076116046,0.04454545272285594,462.0,10
0.3333,0.1111,70,0.3333,0.9475351197065013,0.011491194209423149,0.6981757045316705,0.0615989767640782,0.8718525936894584,0.03565649195869419,471.2,10
0.3333,0.1111,70,0.4444,0.9427298398463642,0.009340006156260197,0.6658338482486702,0.03078797433139688,0.8589933942073398,0.054279565595722765,457.7,10
0.3333,0.1111,70,0.5556,0.9438470737186762,0.007789860654609178,0.673542966937755,0.05355494815839119,0.868915803894865,0.04652408338252906,472.7,10
0.3333,0.1111,70,0.6667,0.9447042477589488,0.009086207019446596,0.6712815238846379,0.03877494862203451,0.8662640715725536,0.039889908756419165,423.4,10
0.3333,0.1111,70,0.7778,0.9451034800089699,0.012665830803810566,0.6850251861278396,0.0538074244738162,0.8605066962816412,0.04091768849293565,444.6,10
0.3333,0.1111,70,0.8889,0.9428597666195303,0.012672023008981029,0.6820643552866592,0.05759229517204905,0.8603963820855884,0.0479444309324066,409.9,10
0.3333,0.1111,70,1.0,0.9428398578571171,0.011262812255116793,0.6816364477848991,0.03703463648404647,0.8739877674364468,0.03323390716114585,456.0,10
0.3333,0.1111,91,0.0,0.11264268522422757,0.00980141568982891,-0.006506039594345983,0.03933589519848359,0.18022457289536525,0.026738618098198715,150.0,10
0.3333,0.1111,91,0.1111,0.9430865075689019,0.00790878140307611,0.6676520348459347,0.036669113785516336,0.8941759196249729,0.04511124923882803,474.2,10
0.3333,0.1111,91,0.2222,0.9449307870825496,0.01373237983850891,0.6593454279717336,0.037890774672145064,0.890560182834902,0.04132834029406805,476.6,10
0.3333,0.1111,91,0.3333,0.9441587736577487,0.009952152810748826,0.6625226537465825,0.030649110395539567,0.8947422799062112,0.02932703218977956,494.4,10
0.3333,0.1111,91,0.4444,0.946714300847064,0.011365416281565661,0.6865744103989833,0.03415643397684986,0.8831185622797492,0.030147691580589407,467.2,10
0.3333,0.1111,91,0.5556,0.9454990878114169,0.013810539023368389,0.6626895569926027,0.042688367574259437,0.885856335011446,0.04873520509932253,399.6,10
0.3333,0.1111,91,0.6667,0.9491352347119818,0.012353201167086273,0.6645030743974443,0.05436343835939596,0.8945019629321036,0.034525594234935335,426.2,10
0.3333,0.1111,91,0.7778,0.9472017175342742,0.008317151947498522,0.6657841596779648,0.040621456473015904,0.8835957332282274,0.03872020493790133,419.8,10
0.3333,0.1111,91,0.8889,0.9443099125521867,0.006959595797390751,0.6767286008333817,0.05040355375373047,0.8985041433755556,0.04874821257529454,390.1,10
0.3333,0.1111,91,1.0,0.9451590051051392,0.010693630315457404,0.675398525578805,0.03006249469537577,0.8808830189569626,0.029220101384793685,398.7,10
0.3333,0.1111,113,0.0,0.142543616981845,0.014644369593486776,0.00017970808437069996,0.047785285759310354,0.22977112983913064,0.033753551157276025,150.0,10
0.3333,0.1111,113,0.1111,0.9457550732427293,0.007766841963428435,0.6491664772354011,0.015430709012417656,0.9033609941445787,0.029699920074348782,481.6,10
0.3333,0.1111,113,0.2222,0.9476443480412355,0.006572160423389132,0.64881642022334,0.034688657563665556,0.9019548248052303,0.03463804711421836,445.0,10
0.3333,0.1111,113,0.3333,0.9505922810590052,0.00727107761298506,0.6476653743131665,0.0508847481442257,0.9183761498126704,0.019087035985125015,460.5,10
0.3333,0.1111,113,0.4444,0.9502165564204288,0.004941360840545036,0.6406202093675138,0.035998240332842935,0.9200827575537357,0.042516363912798144,396.2,10
0.3333,0.1111,113,0.5556,0.9559268036524049,0.009601234490229156,0.6419891202613374,0.04283257627626589,0.9272967956036482,0.03588801103497492,441.1,10
0.3333,0.1111,113,0.6667,0.953027151051503,0.00992551759639495,0.6470335366588074,0.03351871585159782,0.9233945134593264,0.026424439201856463,413.5,10
0.3333,0.1111,113,0.7778,0.9488670340698635,0.008392476370248463,0.65873816829659,0.03402033252475921,0.9299105427819654,0.03493212439995672,455.6,10
0.3333,0.1111,113,0.8889,0.95088097214472,0.014334805746649752,0.6400653593617948,0.018719031535738492,0.9129923960808567,0.036393854823305594,462.8,10
0.3333,0.1111,113,1.0,0.9486568461161099,0.009663551740165125,0.6696537813262883,0.04620782038984058,0.9104853593193661,0.05258397525955833,383.5,10
0.3333,0.1111,135,0.0,0.16354800182712587,0.013076238238668965,8.285717034484664e-05,0.03241269635507417,0.2605924865107935,0.021338541098183006,150.0,10
0.3333,0.1111,135,0.1111,0.9439198247737209,0.00983628566258129,0.6172304794455392,0.04339487556188564,0.9338399538906954,0.03312814687005597,491.9,10
0.3333,0.1111,135,0.2222,0.950737003353192,0.01474217328179137,0.6208004549742676,0.03281536016451809,0.9495944451518519,0.03333463449952799,463.6,10
0.3333,0.1111,135,0.3333,0.9485114000892441,0.013271641456282209,0.6213943120897869,0.029408101754788547,0.9393798589966312,0.030247662742876564,435.1,10
0.3333,0.1111,135,0.4444,0.9548489219330974,0.008634358847294176,0.6363032595910592,0.046673086773633264,0.9498893309995575,0.030580798650413375,415.6,10
0.3333,0.1111,135,0.5556,0.948186152674268,0.011480429840191368,0.6352792062638792,0.04828264357094812,0.9592168298948632,0.04691221951262682,464.9,10
0.3333,0.1111,135,0.6667,0.955608344240731,0.008324764518830328,0.6276030952755439,0.041594589996592705,0.9564196898626005,0.02843394213508991,413.6,10
0.3333,0.1111,135,0.7778,0.9496107640120386,0.014067899795506248,0.6629400780686081,0.06832356748642629,0.9451284291483548,0.02380380742973946,432.1,10
0.3333,0.1111,135,0.8889,0.9530369181083967,0.01088731975208762,0.6343418542379242,0.04398964317105722,0.9483372656639746,0.030072080558648774,442.4,10
0.3333,0.1111,135,1.0,0.9516415845405273,0.010534546636948135,0.6365350042744131,0.03986009103652469,0.9672720119212729,0.033689588930728626,437.3,10
0.3333,0.1111,156,0.0,0.1885196113691682,0.011933109349314651,-0.003953446613822515,0.037636082446331216,0.2888800644821977,0.027285574059050473,150.0,10
0.3333,0.1111,156,0.1111,0.9468827025440151,0.007132324205855685,0.6407268575591569,0.032939480974454455,0.9302479239355073,0.031261967649424544,490.8,10
0.3333,0.1111,156,0.2222,0.9499778918723942,0.004908306957773029,0.6058631121155618,0.03319118285276768,0.9615507964056995,0.04034262410867111,478.3,10
0.3333,0.1111,156,0.3333,0.950406798945641,0.007026113422253836,0.6222318592539058,0.04060429846973355,0.9381742287132646,0.025933251013706086,458.6,10
0.3333,0.1111,156,0.4444,0.9529761743878055,0.008612032659268588,0.6112505708022322,0.0337610825757915,0.9613791254544347,0.019207000362949214,400.9,10
0.3333,0.1111,156,0.5556,0.9531984202336652,0.006562069678184249,0.6238242778622067,0.0521449939077624,0.9582588176973716,0.022414355554667288,416.2,10
0.3333,0.1111,156,0.6667,0.9526558182369935,0.009623967736644477,0.6311026586821383,0.04261795305919334,0.9707952020899941,0.027096288395807078,421.3,10
0.3333,0.1111,156,0.7778,0.9546318322480942,0.010633690748013928,0.6097312027076294,0.01917964750419182,0.966292156584862,0.03269229583483002,423.7,10
0.3333,0.1111,156,0.8889,0.9559275560173743,0.007409992460233158,0.6290556883471373,0.038327061308242566,0.9618997996134183,0.023782184751488075,415.0,10
0.3333,0.1111,156,1.0,0.9524437630181642,0.008744493437865103,0.6265529520369679,0.0379735246153456,0.9601345968728389,0.03815928878087944,426.7,10
0.3333,0.1111,178,0.0,0.22627143740344713,0.007599605461712219,0.004959789450669637,0.036878494649856194,0.32175117495744077,0.03564186710244189,150.0,10
0.3333,0.1111,178,0.1111,0.9451828433725258,0.007191527301936794,0.6238290540148979,0.03261523631195259,0.9620684100557254,0.02666899578019424,497.8,10
0.3333,0.1111,178,0.2222,0.9513382408008596,0.009855629902628235,0.614741679455557,0.040883649342983386,0.9701018339697217,0.02398575433793291,453.3,10
0.3333,0.1111,178,0.3333,0.9526839795342402,0.010361325203967982,0.6278876450361104,0.0333816555691935,0.9700552681211908,0.03286369263662285,448.0,10
0.3333,0.1111,178,0.4444,0.9523906030153044,0.010184442873669083,0.6206097449474928,0.050479956049281245,0.9716808657806946,0.02888357535460545,466.6,10
0.3333,0.1111,178,0.5556,0.9521279664152335,0.009361066916958953,0.6363303831469066,0.05222065423385318,0.9751611406284277,0.039113992830551766,447.3,10
0.3333,0.1111,178,0.6667,0.9524889092957652,0.008794150616210982,0.620551516781025,0.02805402679179863,0.9736663292293452,0.03640362872046218,426.9,10
0.3333,0.1111,178,0.7778,0.9520792434670806,0.009161045898126666,0.6030910160319203,0.04964849801235839,0.9631612982695659,0.03415904748704055,375.2,10
0.3333,0.1111,178,0.8889,0.9532195353481029,0.01033983929540878,0.6035274043239436,0.03388265089798739,0.9701710929108065,0.020954335342136532,413.5,10
0.3333,0.1111,178,1.0,0.95143734682731,0.008349852706121425,0.6012043041946222,0.026761582485380606,0.9869840748679681,0.04781224523146437,444.9,10
0.3333,0.1111,200,0.0,0.248127908939636,0.015391529445491476,0.00047662760571205373,0.028346075652226157,0.3590390465221444,0.047068658919774777,150.0,10
0.3333,0.1111,200,0.1111,0.9511386029340549,0.011760141750657541,0.6088475574545803,0.05403761841449961,0.9573425560126356,0.018966689540283504,467.0,10
0.3333,0.1111,200,0.2222,0.9529580540964349,0.01356813568612004,0.6262444619623444,0.03423099220389339,0.9638000276062135,0.01796224688702932,444.1,10
0.3333,0.1111,200,0.3333,0.9552046964987098,0.010300323593675264,0.6123485461020097,0.041994239152587334,0.9740750997140131,0.04156784641830748,442.9,10
0.3333,0.1111,200,0.4444,0.9542307879577775,0.010607534724454618,0.5952632425580789,0.03579799044004457,0.9952591135565514,0.03710412891740628,444.0,10
0.3333,0.1111,200,0.5556,0.9560923051904024,0.007346938478356023,0.6026995758489544,0.03440837156683806,0.9996574484060202,0.03639071536718192,437.4,10
0.3333,0.1111,200,0.6667,0.9614104343471158,0.009224508137726139,0.6092858912812421,0.02853435603253571,0.9959221179732186,0.028002253949425786,364.2,10
0.3333,0.1111,200,0.7778,0.9559064022996052,0.00922154643892662,0.6073410089244609,0.05201637732306036,0.9905162630158786,0.04980778147829518,434.9,10
0.3333,0.1111,200,0.8889,0.9566202419646741,0.011007400887117429,0.6018010370979119,0.04984578025309185,1.004490323704774,0.052669702552867695,387.6,10
0.3333,0.1111,200,1.0,0.9595961382247367,0.00728264619037463,0.6120038496541425,0.04776095375860331,1.015808547207078,0.03553112711138829,404.6,10
0.3333,0.2222,5,0.0,0.002570395074163714,0.0008602739175540705,-0.011940814483790575,0.028182612737129804,0.005247014253640246,0.0038129039283877676,150.0,10
0.3333,0.2222,5,0.1111,0.9161412503619747,0.01941931064382267,0.773557622010418,0.13665296239363814,0.8996501490132317,0.1270045398898082,497.8,10
0.3333,0.2222,5,0.2222,0.9135931730711114,0.015415137308746494,0.7632055907735118,0.14206826306762768,0.980150325630569,0.0843347877717286,500.0,10
0.3333,0.2222,5,0.3333,0.9171249648842628,0.014297339317691088,0.8028424373725137,0.13591212686340318,0.8902026075294233,0.12668502413011803,500.0,10
0.3333,0.2222,5,0.4444,0.9157396889606891,0.02346759037946282,0.8152902527228291,0.18839771473454464,0.9588616784369375,0.16259185479337476,500.0,10
0.3333,0.2222,5,0.5556,0.9161481704651729,0.015854948040808847,0.7874838250099836,0.11710154704255613,0.9081390275767918,0.12204099143596968,500.0,10
0.3333,0.2222,5,0.6667,0.9226458039673073,0.015889197099721235,0.7943070588171419,0.11265660852497388,0.886495932923261,0.05338772554719932,500.0,10
0.3333,0.2222,5,0.7778,0.9128089320844757,0.01647920619485987,0.8731154860497847,0.18916716732134642,0.7757760376965758,0.1686089262190492,500.0,10
0.3333,0.2222,5,0.8889,0.9186819650517771,0.019941782862008414,0.8517076301083992,0.13532870418840684,0.8493563777770701,0.147233205418629,500.0,10
0.3333,0.2222,5,1.0,0.9208446442003965,0.017213111200162834,0.8183328399790112,0.17728352691843716,0.9611287631834454,0.08609651688939805,500.0,10
0.3333,0.2222,26,0.0,0.027876612215874903,0.003931468027449257,-0.009546831113590573,0.04256478631546038,0.04535160752464558,0.015582527849796038,150.0,10
0.3333,0.2222,26,0.1111,0.9362231990994265,0.011943837832367092,0.7414460701414974,0.05139584129913896,0.9137330774894729,0.04906502126923669,494.4,10
0.3333,0.2222,26,0.2222,0.9384409461779379,0.016158836430304465,0.7972966618083503,0.06424674763186596,0.9031280548714227,0.03302543944178388,472.4,10
0.3333,0.2222,26,0.3333,0.9411470314524681,0.016409723388324436,0.7908434906623368,0.07392711490250414,0.8808111873472125,0.030988765437627522,458.3,10
0.3333,0.2222,26,0.4444,0.9403801280445931,0.011144818938109593,0.7750409954995363,0.06395331154588293,0.8921581140794913,0.0486721255461743,479.3,10
0.3333,0.2222,26,0.5556,0.9401792297001471,0.011927848162861961,0.8124429278363801,0.055796659051870444,0.8803844605612563,0.0533852179983843,488.9,10
0.3333,0.2222,26,0.6667,0.9384570593507101,0.007364162269659339,0.7969235829248741,0.06666850840748295,0.8820398311714825,0.028033413019495614,459.1,10
0.3333,0.2222,26,0.7778,0.9413018749472364,0.012507617308422146,0.7920393393445396,0.06258971249946073,0.8827367605714306,0.05007294059573128,403.1,10
0.3333,0.2222,26,0.8889,0.943757925348147,0.010981199886954906,0.7922583899914482,0.06446908218164417,0.8667377112751338,0.04170926172380254,433.8,10
0.3333,0.2222,26,1.0,0.9436266720630055,0.00863946095728889,0.7620826191543543,0.04037770101844476,0.8878713243441017,0.04232016295335625,439.7,10
0.3333,0.2222,48,0.0,0.05040481897390757,0.007010932038828522,0.001114198096004055,0.04180918222833032,0.09066372174627617,0.026755698353484025,150.0,10
0.3333,0.2222,48,0.1111,0.9490871228742412,0.010932431379422305,0.7264408685895799,0.04458390630547121,0.9180700684269343,0.03500225481372331,479.2,10
0.3333,0.2222,48,0.2222,0.9501524512732681,0.0085173745427651,0.7346724786742967,0.05030193423172025,0.8739207302237123,0.022906647630496595,446.1,10
0.3333,0.2222,48,0.3333,0.948802698252291,0.009640637545944944,0.7071262592256551,0.05494032046314385,0.8734285420603445,0.04592688812270842,427.9,10
0.3333,0.2222,48,0.4444,0.9513315207293209,0.011506838202471573,0.7404660760964561,0.05072271336594212,0.8614115035091141,0.05242715045983828,467.7,10
0.3333,0.2222,48,0.5556,0.9548526943158369,0.010186235620788313,0.7484747380134482,0.06822228052705473,0.8611328909538086,0.030105179365811027,405.3,10
0.3333,0.2222,48,0.6667,0.950219608503064,0.009876233343082942,0.7402640304851588,0.056848402590741996,0.8634786433212158,0.02754913989774748,405.3,10
0.3333,0.2222,48,0.7778,0.9476857490945015,0.009361826641478834,0.73694272143596,0.031908315990425436,0.8476057435740962,0.03782893016132126,417.6,10
0.3333,0.2222,48,0.8889,0.9518394475227463,0.009673703804097926,0.760104094619891,0.04553134950630255,0.8557895959950459,0.048684360578915196,416.5,10
0.3333,0.2222,48,1.0,0.9482538519617083,0.012094591425476132,0.7426156482869986,0.04101055674256066,0.8622807106069349,0.02824565106851694,411.9,10
0.3333,0.2222,70,0.0,0.07917048838610723,0.009222412581984652,-0.007876291764833957,0.04383912433185621,0.12608770846980966,0.023028467041861244,150.0,10
0.3333,0.2222,70,0.1111,0.9456916923573683,0.009365947600232192,0.703632560450232,0.04502503612992065,0.8907351190196767,0.035156321232150324,500.0,10
0.3333,0.2222,70,0.2222,0.9493565594778511,0.010018600911780768,0.7126620633795875,0.028878759475548008,0.8633769327788533,0.034459160583706086,454.2,10
0.3333,0.2222,70,0.3333,0.9489236478772186,0.007798929161650596,0.6925285567229922,0.0384569497462686,0.8770002954818779,0.034978778534520714,459.2,10
0.3333,0.2222,70,0.4444,0.9460414570174015,0.012489362440792757,0.6891931449939468,0.02836632713955324,0.8748549890380849,0.022373434611390377,416.9,10
0.3333,0.2222,70,0.5556,0.9488991254223956,0.007710521918107925,0.6895679713882525,0.03480039864351376,0.8796347832437625,0.032144205547103816,425.0,10
0.3333,0.2222,70,0.6667,0.9519173302770356,0.010047766956365523,0.7044457487621691,0.04203170272891467,0.8704669553032247,0.03621114294414116,393.9,10
0.3333,0.2222,70,0.7778,0.9498192563051333,0.012713179422166836,0.6979063245248057,0.04281804720386433,0.8527502155594918,0.03339998842684616,400.4,10
0.3333,0.2222,70,0.8889,0.95202275224609,0.014303158063662703,0.7163032682402254,0.041516496124969944,0.8836166346125911,0.027936730551755513,408.0,10
0.3333,0.2222,70,1.0,0.9485990645543995,0.00984329747459903,0.694853828825647,0.029804783546084245,0.8686449230839564,0.023066887714020757,432.2,10
0.3333,0.2222,91,0.0,0.11264268522422757,0.00980141568982891,-0.006506039594345983,0.03933589519848359,0.18022457289536525,0.026738618098198715,150.0,10
0.3333,0.2222,91,0.1111,0.9526018806116163,0.007927132487384537,0.7001397448951642,0.031903617895601026,0.8911452280987906,0.026368326387538166,494.1,10
0.3333,0.2222,91,0.2222,0.9513712337891927,0.008931941453383784,0.6881692471978529,0.05954744581564229,0.9061450095457744,0.03556761163340968,429.6,10
0.3333,0.2222,91,0.3333,0.950235119591771,0.010006110294248128,0.6723166533680232,0.04984629877047521,0.8985674228672677,0.03405317738942596,434.8,10
0.3333,0.2222,91,0.4444,0.9522001346480609,0.008311931931010742,0.6955776732102114,0.040067401261366486,0.8902264511222768,0.02985800916080711,407.4,10
0.3333,0.2222,91,0.5556,0.9531829827410636,0.007473146340201439,0.6665435218605807,0.029447530174460477,0.8960980491984989,0.027531723881322207,382.3,10
0.3333,0.2222,91,0.6667,0.9537929721607252,0.008952103045353708,0.6673938880593249,0.04751557324170082,0.9183586958991802,0.02197745982474713,376.4,10
0.3333,0.2222,91,0.7778,0.9531810402506226,0.010315857275125621,0.7098433366354402,0.04135057557519142,0.9120209682596137,0.024085850498659415,377.7,10
0.3333,0.2222,91,0.8889,0.9516287053854164,0.011166616991481627,0.6815443115873305,0.04449907477554397,0.9102065084483593,0.021855768143803262,376.0,10
